"","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"1597","mallorca","2020-09-19",6140796,"Banyalbufar",39.69113,2.51439,"Entire house","Entire home/apt",6,3,3,"$350.00",5,1125,0,286,8580
"1598","mallorca","2020-09-19",6149110,"Santa Margalida",39.74005,3.12005,"Entire villa","Entire home/apt",6,3,5,"$482.00",1,1125,30,NA,0
"1599","mallorca","2020-09-19",6156513,"Llucmajor",39.43716,2.7509,"Entire house","Entire home/apt",7,4,6,"$250.00",5,60,22,250,2000
"1600","mallorca","2020-09-19",6161145,"Campos",39.44868,2.97845,"Entire house","Entire home/apt",8,4,4,"$295.00",7,100,30,NA,0
"1601","mallorca","2020-09-19",6166579,"Felanitx",39.46984,3.15054,"Room in boutique hotel","Private room",4,1,3,"$66.00",1,1125,30,NA,0
"1602","mallorca","2020-09-19",6175381,"Manacor",39.54357,3.34432,"Entire chalet","Entire home/apt",4,2,3,"$165.00",7,1125,29,165,165
"1603","mallorca","2020-09-19",6175854,"Campos",39.39684,2.97183,"Entire cottage","Entire home/apt",8,4,5,"$262.00",1,1125,20,208,2080
"1604","mallorca","2020-09-19",6178982,"Felanitx",39.51606,3.10998,"Entire cottage","Entire home/apt",6,3,4,"$185.00",1,1125,30,NA,0
"1605","mallorca","2020-09-19",6181852,"Ses Salines",39.31866,2.99926,"Entire apartment","Entire home/apt",6,3,5,"$125.00",4,1125,8,120.454545454545,2650
"1606","mallorca","2020-09-19",6189310,"Pollença",39.91843,3.06062,"Entire apartment","Entire home/apt",6,2,5,"$198.00",7,1125,29,198,198
"1607","mallorca","2020-09-19",6190988,"Calvià",39.52258,2.47153,"Entire apartment","Entire home/apt",5,2,3,"$85.00",3,1125,0,85,2550
"1608","mallorca","2020-09-19",6204198,"Llucmajor",39.50114,2.75277,"Entire apartment","Entire home/apt",3,NA,2,"$49.00",3,1125,0,49,1470
"1609","mallorca","2020-09-19",6206955,"Manacor",39.51949,3.23322,"Entire house","Entire home/apt",6,3,4,"$200.00",7,1125,12,190.277777777778,3425
"1610","mallorca","2020-09-19",6231153,"Felanitx",39.37994,3.23875,"Entire apartment","Entire home/apt",4,1,2,"$55.00",6,1125,14,61.5625,985
"1611","mallorca","2020-09-19",6231163,"Felanitx",39.38014,3.23887,"Entire apartment","Entire home/apt",5,2,4,"$65.00",3,1125,30,NA,0
"1612","mallorca","2020-09-19",6231920,"Pollença",39.88957,3.03241,"Entire cottage","Entire home/apt",6,3,5,"$125.00",3,1125,17,114.230769230769,1485
"1613","mallorca","2020-09-19",6233772,"Sant Joan",39.59763,3.03693,"Entire house","Entire home/apt",4,2,3,"$60.00",5,30,14,54.375,870
"1614","mallorca","2020-09-19",6242602,"Palma de Mallorca",39.57478,2.64034,"Private room in apartment","Private room",1,1,1,"$30.00",30,1125,19,30,330
"1615","mallorca","2020-09-19",6266301,"Pollença",39.87081,3.0088,"Entire villa","Entire home/apt",6,3,5,"$170.00",4,1125,29,170,170
"1616","mallorca","2020-09-19",6270031,"Capdepera",39.65422,3.43735,"Entire apartment","Entire home/apt",2,1,1,"$75.00",3,1125,0,75,2250
"1617","mallorca","2020-09-19",6275009,"Campos",39.40353,3.04582,"Entire villa","Entire home/apt",8,4,5,"$330.00",10,42,6,314,7536
"1618","mallorca","2020-09-19",6282421,"Puigpunyent",39.62351,2.49515,"Entire chalet","Entire home/apt",4,2,3,"$149.00",1,1125,22,150,1200
"1619","mallorca","2020-09-19",6290331,"Manacor",39.5063,3.21174,"Entire cottage","Entire home/apt",8,3,8,"$338.00",5,1125,25,258,1290
"1620","mallorca","2020-09-19",6293817,"Calvià",39.5214,2.53296,"Entire house","Entire home/apt",12,5,9,"$780.00",3,300,30,NA,0
"1621","mallorca","2020-09-19",6297948,"Sencelles",39.64779,2.8985,"Private room in house","Private room",2,1,1,"$79.00",2,1125,26,79,316
"1622","mallorca","2020-09-19",6298895,"Alcúdia",39.84379,3.07687,"Entire villa","Entire home/apt",6,2,3,"$232.00",7,1125,30,NA,0
"1623","mallorca","2020-09-19",6311752,"Son Servera",39.60556,3.38582,"Entire apartment","Entire home/apt",6,3,6,"$150.00",7,1125,30,NA,0
"1624","mallorca","2020-09-19",6319978,"Alcúdia",39.85331,3.12174,"Entire house","Entire home/apt",4,2,3,"$70.00",3,1125,20,70,700
"1625","mallorca","2020-09-19",6320032,"Inca",39.72659,2.91167,"Entire house","Entire home/apt",8,5,7,"$296.00",7,1125,24,296,1776
"1626","mallorca","2020-09-19",6320213,"Santa Margalida",39.73667,3.22039,"Entire house","Entire home/apt",10,4,7,"$180.00",5,30,29,180,180
"1627","mallorca","2020-09-19",6324338,"Sóller",39.76503,2.7058,"Entire apartment","Entire home/apt",4,2,3,"$135.00",4,1125,25,135,675
"1628","mallorca","2020-09-19",6327074,"Banyalbufar",39.68731,2.51358,"Entire apartment","Entire home/apt",4,2,3,"$90.00",5,1125,29,90,90
"1629","mallorca","2020-09-19",6333157,"Santanyí",39.34003,3.09431,"Entire house","Entire home/apt",6,3,4,"$430.00",2,30,0,430,12900
"1630","mallorca","2020-09-19",6334046,"Selva",39.72893,2.8888,"Entire cottage","Entire home/apt",6,3,5,"$180.00",4,1125,11,155,2945
"1631","mallorca","2020-09-19",6334671,"Inca",39.72108,2.90882,"Entire apartment","Entire home/apt",3,2,2,"$55.00",7,1125,28,55,110
"1632","mallorca","2020-09-19",6345653,"Santa María del Camí",39.65462,2.75813,"Private room in cottage","Private room",2,1,1,"$90.00",3,1125,2,90,2520
"1633","mallorca","2020-09-19",6348014,"Llucmajor",39.50808,2.86254,"Entire villa","Entire home/apt",6,4,7,"$155.00",5,60,23,166.428571428571,1165
"1634","mallorca","2020-09-19",6351695,"Manacor",39.55094,3.18851,"Entire house","Entire home/apt",8,4,5,"$200.00",7,1125,17,191.538461538462,2490
"1635","mallorca","2020-09-19",6358644,"Palma de Mallorca",39.5738,2.65851,"Entire apartment","Entire home/apt",4,2,3,"$100.00",3,1125,0,100,3000
"1636","mallorca","2020-09-19",6361955,"Binissalem",39.6901,2.82171,"Entire house","Entire home/apt",5,3,3,"$60.00",5,1125,0,60,1800
"1637","mallorca","2020-09-19",6383286,"Pollença",39.91958,3.0557,"Entire house","Entire home/apt",8,4,7,"$150.00",5,30,30,NA,0
"1638","mallorca","2020-09-19",6384478,"Manacor",39.55065,3.24558,"Entire house","Entire home/apt",16,9,16,"$665.00",7,1125,7,545.217391304348,12540
"1639","mallorca","2020-09-19",6386359,"Campos",39.35818,2.97767,"Entire house","Entire home/apt",4,NA,2,"$106.00",4,1125,29,100,100
"1640","mallorca","2020-09-19",6386811,"Binissalem",39.67171,2.86725,"Entire cottage","Entire home/apt",4,2,6,"$150.00",7,1125,22,175,1400
"1641","mallorca","2020-09-19",6387872,"Binissalem",39.671,2.86675,"Entire villa","Entire home/apt",6,2,6,"$164.00",7,1125,8,175,3850
"1642","mallorca","2020-09-19",6389503,"Manacor",39.54626,3.28049,"Entire cottage","Entire home/apt",6,3,4,"$135.00",6,1125,8,125.909090909091,2770
"1643","mallorca","2020-09-19",6396110,"Manacor",39.54856,3.15986,"Entire house","Entire home/apt",7,4,5,"$230.00",7,1125,13,213.529411764706,3630
"1644","mallorca","2020-09-19",6398822,"Palma de Mallorca",39.5611,2.62602,"Entire apartment","Entire home/apt",2,1,1,"$70.00",2,1125,17,67.3076923076923,875
"1645","mallorca","2020-09-19",6402806,"Calvià",39.50855,2.53325,"Entire apartment","Entire home/apt",6,1,4,"$131.00",3,365,30,NA,0
"1646","mallorca","2020-09-19",6406392,"Manacor",39.45874,3.25299,"Entire cottage","Entire home/apt",6,3,6,"$185.00",6,1125,29,185,185
"1647","mallorca","2020-09-19",6410957,"Alcúdia",39.82676,3.11443,"Entire house","Entire home/apt",6,3,5,"$145.00",7,60,27,145,435
"1648","mallorca","2020-09-19",6411047,"Manacor",39.54561,3.33014,"Entire house","Entire home/apt",5,3,4,"$85.00",4,1125,30,NA,0
"1649","mallorca","2020-09-19",6418938,"Capdepera",39.71038,3.46558,"Entire house","Entire home/apt",4,2,3,"$146.00",3,30,12,133.333333333333,2400
"1650","mallorca","2020-09-19",6429867,"Palma de Mallorca",39.55542,2.60543,"Entire house","Entire home/apt",7,4,5,"$419.00",1,1125,25,410,2050
"1651","mallorca","2020-09-19",6436152,"Manacor",39.56063,3.37462,"Entire house","Entire home/apt",6,3,3,"$179.00",5,35,19,190.454545454545,2095
"1652","mallorca","2020-09-19",6440809,"Llucmajor",39.44932,2.74693,"Entire villa","Entire home/apt",6,3,4,"$203.00",6,1125,29,220,220
"1653","mallorca","2020-09-19",6441060,"Son Servera",39.60394,3.3858,"Entire apartment","Entire home/apt",6,2,6,"$119.00",7,1125,16,110.571428571429,1548
"1654","mallorca","2020-09-19",6443755,"Campos",39.4155,3.00287,"Entire cottage","Entire home/apt",4,2,2,"$80.00",2,1125,28,80,160
"1655","mallorca","2020-09-19",6444474,"Muro",39.79457,3.12526,"Entire apartment","Entire home/apt",6,2,4,"$211.00",30,365,0,211,6330
"1656","mallorca","2020-09-19",6449986,"Muro",39.7165,3.06172,"Entire cottage","Entire home/apt",2,1,1,"$100.00",3,365,16,87.1428571428571,1220
"1657","mallorca","2020-09-19",6455888,"Santanyí",39.35394,3.21194,"Entire house","Entire home/apt",6,3,6,"$285.00",7,45,0,285,8550
"1658","mallorca","2020-09-19",6458189,"Santa Margalida",39.76265,3.16122,"Entire apartment","Entire home/apt",4,2,3,"$91.00",3,60,30,NA,0
"1659","mallorca","2020-09-19",6458723,"Santa Margalida",39.76071,3.16122,"Entire apartment","Entire home/apt",3,2,3,"$65.00",3,60,0,65,1950
"1660","mallorca","2020-09-19",6459117,"Selva",39.78369,2.92005,"Entire villa","Entire home/apt",4,2,3,"$140.00",5,1125,22,140,1120
"1661","mallorca","2020-09-19",6461434,"Capdepera",39.68051,3.39751,"Entire chalet","Entire home/apt",8,4,8,"$275.00",5,365,23,275,1925
"1662","mallorca","2020-09-19",6461659,"Santanyí",39.35129,3.19473,"Entire house","Entire home/apt",10,5,9,"$250.00",6,1125,0,250,7500
"1663","mallorca","2020-09-19",6464507,"Palma de Mallorca",39.57344,2.654,"Entire apartment","Entire home/apt",8,6,6,"$145.00",1,1125,0,145,4350
"1664","mallorca","2020-09-19",6464781,"Palma de Mallorca",39.57486,2.65127,"Entire apartment","Entire home/apt",8,5,5,"$150.00",5,45,0,150,4500
"1665","mallorca","2020-09-19",6464870,"Palma de Mallorca",39.57544,2.65606,"Entire apartment","Entire home/apt",6,5,5,"$145.00",5,1125,0,145,4350
"1666","mallorca","2020-09-19",6469820,"Pollença",39.87926,3.04369,"Entire villa","Entire home/apt",8,4,7,"$264.00",5,1125,30,NA,0
"1667","mallorca","2020-09-19",6474052,"Alcúdia",39.86536,3.13672,"Entire villa","Entire home/apt",12,7,9,"$707.00",5,30,27,707,2121
"1668","mallorca","2020-09-19",6474134,"Palma de Mallorca",39.59787,2.60877,"Entire house","Entire home/apt",8,4,4,"$426.00",3,31,0,425.333333333333,12760
"1669","mallorca","2020-09-19",6474286,"Palma de Mallorca",39.56886,2.65653,"Private room in apartment","Private room",1,1,0,"$35.00",3,1125,30,NA,0
"1670","mallorca","2020-09-19",6475628,"Pollença",39.88136,3.04758,"Entire villa","Entire home/apt",6,3,6,"$182.00",4,1125,30,NA,0
"1671","mallorca","2020-09-19",6475750,"Sineu",39.64895,3.07531,"Entire villa","Entire home/apt",6,3,6,"$183.00",5,1125,19,172.727272727273,1900
"1672","mallorca","2020-09-19",6476365,"Pollença",39.88386,3.01336,"Entire villa","Entire home/apt",6,3,5,"$144.00",3,1125,0,136.8,4104
"1673","mallorca","2020-09-19",6479299,"Santa Margalida",39.73825,3.14033,"Private room in villa","Private room",2,1,1,"$25.00",1,1125,20,25,250
"1674","mallorca","2020-09-19",6482764,"Manacor",39.5567,3.34021,"Entire house","Entire home/apt",6,3,5,"$229.00",7,1125,29,229,229
"1675","mallorca","2020-09-19",6483564,"Campanet",39.77653,2.9639,"Entire house","Entire home/apt",6,3,4,"$190.00",3,1125,29,190,190
"1676","mallorca","2020-09-19",6485742,"Ariany",39.66283,3.14008,"Entire house","Entire home/apt",12,6,6,"$510.00",5,1125,0,510,15300
"1677","mallorca","2020-09-19",6486447,"Andratx",39.57465,2.41734,"Entire house","Entire home/apt",9,4,0,"$286.00",5,1125,0,212,6360
"1678","mallorca","2020-09-19",6488059,"Campos",39.3802,3.01577,"Entire cottage","Entire home/apt",8,4,7,"$150.00",5,1125,28,150,300
"1679","mallorca","2020-09-19",6496725,"Campanet",39.77436,2.96894,"Entire house","Entire home/apt",6,3,4,"$145.00",5,1125,16,133.857142857143,1874
"1680","mallorca","2020-09-19",6503444,"Campanet",39.77536,2.98395,"Entire cottage","Entire home/apt",10,5,6,"$500.00",3,32,30,NA,0
"1681","mallorca","2020-09-19",6514262,"Capdepera",39.65836,3.44034,"Entire apartment","Entire home/apt",4,1,4,"$85.00",6,1125,30,NA,0
"1682","mallorca","2020-09-19",6521197,"Llucmajor",39.44786,2.75315,"Entire apartment","Entire home/apt",4,1,3,"$39.00",2,90,0,39,1170
"1683","mallorca","2020-09-19",6522304,"Campos",39.44758,2.9833,"Entire house","Entire home/apt",5,3,4,"$185.00",5,1125,27,185,555
"1684","mallorca","2020-09-19",6531639,"Sóller",39.76216,2.73116,"Entire cottage","Entire home/apt",6,3,3,"$250.00",5,1125,0,218.333333333333,6550
"1685","mallorca","2020-09-19",6533351,"Llucmajor",39.36637,2.86677,"Entire house","Entire home/apt",8,4,6,"$203.00",7,1125,29,203,203
"1686","mallorca","2020-09-19",6534140,"Pollença",39.89265,3.02214,"Entire chalet","Entire home/apt",4,2,4,"$171.00",7,1125,0,171,5130
"1687","mallorca","2020-09-19",6535073,"Santanyí",39.37996,3.23664,"Entire apartment","Entire home/apt",4,1,2,"$51.00",3,1125,25,48,240
"1688","mallorca","2020-09-19",6538224,"Santa Margalida",39.73995,3.13786,"Private room in villa","Private room",1,1,1,"$20.00",2,1125,26,20,80
"1689","mallorca","2020-09-19",6542538,"Llucmajor",39.47372,2.82066,"Entire cottage","Entire home/apt",7,3,3,"$200.00",3,1125,28,200,400
"1690","mallorca","2020-09-19",6549058,"Palma de Mallorca",39.55652,2.68098,"Entire apartment","Entire home/apt",6,2,2,"$87.00",15,1125,0,85.5,2565
"1691","mallorca","2020-09-19",6549479,"Alcúdia",39.83233,3.11582,"Entire apartment","Entire home/apt",6,2,5,"$60.00",5,1125,30,NA,0
"1692","mallorca","2020-09-19",6549768,"Mancor de la Vall",39.74504,2.88621,"Entire house","Entire home/apt",5,3,3,"$107.00",3,1125,0,107,3210
"1693","mallorca","2020-09-19",6559343,"Santa Margalida",39.71017,3.12384,"Entire house","Entire home/apt",10,5,7,"$156.00",5,1125,30,NA,0
"1694","mallorca","2020-09-19",6569661,"Alaró",39.70718,2.79095,"Private room in bed and breakfast","Private room",2,1,1,"$115.00",3,1125,9,115,2415
"1695","mallorca","2020-09-19",6582886,"Santa Margalida",39.76212,3.15258,"Entire apartment","Entire home/apt",3,1,2,"$51.00",5,30,21,47,423
"1696","mallorca","2020-09-19",6584051,"Palma de Mallorca",39.5389,2.71048,"Entire apartment","Entire home/apt",3,2,1,"$80.00",7,1125,0,80,2400
"1697","mallorca","2020-09-19",6584127,"Andratx",39.57742,2.41548,"Entire cottage","Entire home/apt",2,1,1,"$125.00",4,1125,24,120.833333333333,725
"1698","mallorca","2020-09-19",6586761,"Manacor",39.52297,3.32148,"Entire villa","Entire home/apt",6,4,4,"$335.00",7,1125,29,335,335
"1699","mallorca","2020-09-19",6595719,"Santa Margalida",39.76163,3.15406,"Entire apartment","Entire home/apt",3,1,3,"$51.00",5,30,16,42.4285714285714,594
"1700","mallorca","2020-09-19",6597485,"Pollença",39.8779,3.01507,"Entire house","Entire home/apt",6,2,2,"$77.00",5,30,28,77,154
"1701","mallorca","2020-09-19",6598415,"Santanyí",39.364,3.22246,"Entire villa","Entire home/apt",10,5,8,"$200.00",5,21,17,154.769230769231,2012
"1702","mallorca","2020-09-19",6600297,"Palma de Mallorca",39.50528,2.75536,"Entire apartment","Entire home/apt",6,3,4,"$170.00",5,1125,29,170,170
"1703","mallorca","2020-09-19",6601101,"Santanyí",39.34283,3.09775,"Entire house","Entire home/apt",7,4,5,"$99.00",5,22,17,99.8461538461538,1298
"1704","mallorca","2020-09-19",6606672,"Artà",39.73465,3.28414,"Entire house","Entire home/apt",7,2,3,"$290.00",5,1125,16,290,4060
"1705","mallorca","2020-09-19",6617599,"Palma de Mallorca",39.53402,2.71707,"Private room in apartment","Private room",2,1,1,"$45.00",2,7,22,45,360
"1706","mallorca","2020-09-19",6619692,"Alcúdia",39.84137,3.13192,"Entire condominium","Entire home/apt",6,2,3,"$240.00",2,1125,18,240,2880
"1707","mallorca","2020-09-19",6622409,"Alcúdia",39.84173,3.13315,"Entire apartment","Entire home/apt",8,4,5,"$289.00",4,28,21,289,2601
"1708","mallorca","2020-09-19",6631532,"Son Servera",39.60687,3.37614,"Entire cottage","Entire home/apt",6,3,4,"$160.00",5,31,21,95,855
"1709","mallorca","2020-09-19",6642255,"Binissalem",39.68609,2.84609,"Entire house","Entire home/apt",4,2,2,"$70.00",3,1125,30,NA,0
"1710","mallorca","2020-09-19",6643499,"Sencelles",39.6502,2.90238,"Entire villa","Entire home/apt",8,6,8,"$400.00",1,1125,0,400,12000
"1711","mallorca","2020-09-19",6654371,"Alcúdia",39.81523,3.11175,"Entire house","Entire home/apt",6,3,6,"$135.00",6,1125,27,135,405
"1712","mallorca","2020-09-19",6657955,"Alcúdia",39.843,3.12562,"Entire apartment","Entire home/apt",4,1,3,"$61.00",2,120,21,60.5555555555556,545
"1713","mallorca","2020-09-19",6664313,"Santanyí",39.31408,3.11816,"Entire house","Entire home/apt",6,3,5,"$195.00",4,1125,29,195,195
"1714","mallorca","2020-09-19",6665725,"Alcúdia",39.82828,3.11612,"Entire chalet","Entire home/apt",6,3,4,"$206.00",7,1125,29,206,206
"1715","mallorca","2020-09-19",6668493,"Calvià",39.51616,2.53653,"Entire apartment","Entire home/apt",2,NA,2,"$60.00",1,1125,0,60,1800
"1716","mallorca","2020-09-19",6669153,"Capdepera",39.6982,3.45461,"Entire house","Entire home/apt",6,2,4,"$100.00",12,1125,30,NA,0
"1717","mallorca","2020-09-19",6671376,"Capdepera",39.71858,3.46227,"Entire townhouse","Entire home/apt",6,3,5,"$135.00",5,1125,30,NA,0
"1718","mallorca","2020-09-19",6673475,"Llucmajor",39.50798,2.88372,"Private room in house","Private room",8,4,4,"$29.00",3,1125,30,NA,0
"1719","mallorca","2020-09-19",6673912,"Ses Salines",39.31544,2.99112,"Entire house","Entire home/apt",5,3,4,"$200.00",10,1125,23,200,1400
"1720","mallorca","2020-09-19",6679735,"Pollença",39.88182,3.07519,"Entire villa","Entire home/apt",8,4,6,"$447.00",1,28,26,478,1912
"1721","mallorca","2020-09-19",6684007,"Vilafranc de Bonany",39.57272,3.08403,"Entire house","Entire home/apt",6,3,4,"$160.00",5,30,29,160,160
"1722","mallorca","2020-09-19",6689061,"Alaró",39.68691,2.77778,"Entire villa","Entire home/apt",6,3,4,"$149.14",5,31,18,156.666666666667,1880
"1723","mallorca","2020-09-19",6698031,"Llucmajor",39.42536,2.75218,"Entire house","Entire home/apt",6,3,0,"$158.00",7,1125,28,147.5,295
"1724","mallorca","2020-09-19",6698357,"Marratxí",39.64304,2.70912,"Entire house","Entire home/apt",8,4,6,"$275.00",7,1125,24,275,1650
"1725","mallorca","2020-09-19",6698472,"Santanyí",39.37991,3.2363,"Entire apartment","Entire home/apt",4,1,2,"$50.00",4,1125,27,50,150
"1726","mallorca","2020-09-19",6700332,"Capdepera",39.71858,3.43619,"Entire house","Entire home/apt",4,2,3,"$115.00",7,1125,17,100,1300
"1727","mallorca","2020-09-19",6700532,"Capdepera",39.67357,3.45143,"Entire chalet","Entire home/apt",6,3,4,"$321.00",7,29,10,285,5700
"1728","mallorca","2020-09-19",6707323,"Palma de Mallorca",39.53952,2.79056,"Entire house","Entire home/apt",12,6,6,"$500.00",4,1125,17,430.769230769231,5600
"1729","mallorca","2020-09-19",6713898,"Santa Margalida",39.7333,3.21952,"Entire chalet","Entire home/apt",6,3,3,"$110.00",5,1125,19,110,1210
"1730","mallorca","2020-09-19",6718468,"Palma de Mallorca",39.57584,2.63154,"Entire townhouse","Entire home/apt",6,3,8,"$199.00",2,180,0,199.8,5994
"1731","mallorca","2020-09-19",6719318,"Capdepera",39.71921,3.46359,"Entire loft","Entire home/apt",2,2,4,"$74.00",5,1125,0,74,2220
"1732","mallorca","2020-09-19",6719706,"Capdepera",39.71265,3.43925,"Entire house","Entire home/apt",8,3,0,"$250.00",7,1125,28,250,500
"1733","mallorca","2020-09-19",6725646,"Lloret de Vistalegre",39.6199,2.97435,"Entire apartment","Entire home/apt",2,1,2,"$100.00",1,1125,0,100,3000
"1734","mallorca","2020-09-19",6739889,"Alcúdia",39.83663,3.10897,"Entire condominium","Entire home/apt",6,2,4,"$100.00",7,1125,0,100,3000
"1735","mallorca","2020-09-19",6740155,"Alcúdia",39.82603,3.11412,"Entire townhouse","Entire home/apt",9,4,6,"$180.00",6,1122,0,144,4320
"1736","mallorca","2020-09-19",6750445,"Palma de Mallorca",39.5708,2.65071,"Entire apartment","Entire home/apt",4,2,3,"$70.00",30,1125,7,56.9565217391304,1310
"1737","mallorca","2020-09-19",6751932,"Artà",39.69652,3.34962,"Entire house","Entire home/apt",6,3,6,"$222.00",3,1125,29,222,222
"1738","mallorca","2020-09-19",6752035,"Santanyí",39.32295,3.12963,"Private room in house","Private room",3,1,0,"$12.00",1,1125,21,11.8888888888889,107
"1739","mallorca","2020-09-19",6754895,"Santanyí",39.37994,3.23633,"Entire condominium","Entire home/apt",4,1,2,"$50.00",3,1125,30,NA,0
"1740","mallorca","2020-09-19",6756076,"Pollença",39.90531,3.07613,"Entire apartment","Entire home/apt",4,1,1,"$65.00",3,1125,29,65,65
"1741","mallorca","2020-09-19",6761101,"Costitx",39.66037,2.96634,"Entire villa","Entire home/apt",8,4,6,"$225.00",7,1125,27,225,675
"1742","mallorca","2020-09-19",6763924,"Son Servera",39.61609,3.38691,"Entire house","Entire home/apt",8,4,6,"$250.00",7,1125,27,250,750
"1743","mallorca","2020-09-19",6771428,"Costitx",39.65041,2.92615,"Entire house","Entire home/apt",4,2,2,"$50.00",1,1125,0,50,1500
"1744","mallorca","2020-09-19",6774078,"Algaida",39.557,2.85525,"Entire apartment","Entire home/apt",5,2,3,"$165.00",3,1125,20,144,1440
"1745","mallorca","2020-09-19",6786318,"Alcúdia",39.83844,3.12422,"Entire apartment","Entire home/apt",4,2,2,"$96.00",3,1125,30,NA,0
"1746","mallorca","2020-09-19",6789233,"Calvià",39.52335,2.46665,"Entire condominium","Entire home/apt",4,2,2,"$167.00",1,1125,30,NA,0
"1747","mallorca","2020-09-19",6790845,"Inca",39.70881,2.90894,"Entire chalet","Entire home/apt",8,4,5,"$267.86",7,20,28,259.5,519
"1748","mallorca","2020-09-19",6801664,"Binissalem",39.69576,2.83107,"Entire house","Entire home/apt",6,2,4,"$400.00",5,1125,30,NA,0
"1749","mallorca","2020-09-19",6803469,"Pollença",39.91699,3.05454,"Entire cottage","Entire home/apt",6,4,4,"$261.00",7,1125,21,165,1485
"1750","mallorca","2020-09-19",6807760,"Manacor",39.56815,3.21334,"Entire apartment","Entire home/apt",4,2,3,"$50.00",3,1125,0,50,1500
"1751","mallorca","2020-09-19",6810171,"Palma de Mallorca",39.55015,2.59794,"Boat","Entire home/apt",6,NA,1,"$1,363.74",1,1125,29,1364,1364
"1752","mallorca","2020-09-19",6816323,"Palma de Mallorca",39.57205,2.65802,"Private room in apartment","Private room",2,1,1,"$40.00",1,1125,0,40,1200
"1753","mallorca","2020-09-19",6819275,"Ses Salines",39.32638,3.0055,"Entire chalet","Entire home/apt",4,2,3,"$238.00",4,1125,29,238,238
"1754","mallorca","2020-09-19",6828047,"Santanyí",39.33811,3.08495,"Entire cottage","Entire home/apt",7,3,5,"$135.00",4,25,29,165,165
"1755","mallorca","2020-09-19",6829300,"Campos",39.37055,2.94708,"Entire house","Entire home/apt",6,3,4,"$75.00",365,365,29,75,75
"1756","mallorca","2020-09-19",6839840,"Pollença",39.86527,3.06474,"Entire villa","Entire home/apt",6,3,5,"$150.00",5,1125,18,131.25,1575
"1757","mallorca","2020-09-19",6841384,"Santa Margalida",39.70146,3.1034,"Entire house","Entire home/apt",6,3,6,"$170.00",7,1125,0,170,5100
"1758","mallorca","2020-09-19",6845175,"Pollença",39.90271,3.07669,"Entire apartment","Entire home/apt",4,1,3,"$109.00",5,1125,30,NA,0
"1759","mallorca","2020-09-19",6845995,"Alcúdia",39.83522,3.11588,"Entire chalet","Entire home/apt",6,3,5,"$85.00",3,1125,0,85,2550
"1760","mallorca","2020-09-19",6846109,"Palma de Mallorca",39.5671,2.65391,"Entire loft","Entire home/apt",2,1,1,"$55.00",3,1125,13,46.5294117647059,791
"1761","mallorca","2020-09-19",6857817,"Pollença",39.88429,3.02672,"Entire apartment","Entire home/apt",4,2,3,"$143.00",5,1125,30,NA,0
"1762","mallorca","2020-09-19",6861123,"Sóller",39.76801,2.71672,"Entire house","Entire home/apt",6,3,4,"$130.00",5,1125,28,130,260
"1763","mallorca","2020-09-19",6862608,"Pollença",39.90724,3.08332,"Entire apartment","Entire home/apt",9,5,9,"$299.00",5,1125,30,NA,0
"1764","mallorca","2020-09-19",6863168,"Pollença",39.86219,3.04652,"Entire chalet","Entire home/apt",10,5,0,"$350.00",5,1125,30,NA,0
"1765","mallorca","2020-09-19",6873277,"Valldemossa",39.7111,2.6251,"Entire house","Entire home/apt",6,3,3,"$65.00",1,1125,20,65,650
"1766","mallorca","2020-09-19",6874450,"Deyá",39.76757,2.65726,"Entire cottage","Entire home/apt",4,3,3,"$180.00",4,30,20,183.5,1835
"1767","mallorca","2020-09-19",6874555,"Santanyí",39.36632,3.22513,"Entire condominium","Entire home/apt",6,2,4,"$130.00",6,7,0,130,3900
"1768","mallorca","2020-09-19",6875114,"Capdepera",39.71206,3.45354,"Entire apartment","Entire home/apt",4,2,4,"$130.00",7,21,29,130,130
"1769","mallorca","2020-09-19",6876062,"Sóller",39.75865,2.71206,"Entire cottage","Entire home/apt",3,2,2,"$145.00",4,10,28,145,290
"1770","mallorca","2020-09-19",6882943,"Campos",39.39447,2.96119,"Entire house","Entire home/apt",7,3,4,"$330.00",4,1125,29,330,330
"1771","mallorca","2020-09-19",6883796,"Ses Salines",39.31681,2.9947,"Private room in apartment","Private room",2,1,1,"$40.00",3,1125,0,40,1200
"1772","mallorca","2020-09-19",6890105,"Pollença",39.90491,3.08245,"Entire apartment","Entire home/apt",4,2,4,"$265.00",5,1125,30,NA,0
"1773","mallorca","2020-09-19",6896525,"Pollença",39.8917,3.07665,"Entire apartment","Entire home/apt",4,2,0,"$135.00",4,1125,12,171.666666666667,3090
"1774","mallorca","2020-09-19",6904552,"Calvià",39.48154,2.52068,"Private room in townhouse","Private room",2,1,1,"$29.00",5,30,30,NA,0
"1775","mallorca","2020-09-19",6904568,"Calvià",39.48106,2.51916,"Private room in townhouse","Private room",2,1,1,"$32.00",5,90,30,NA,0
"1776","mallorca","2020-09-19",6906701,"Santanyí",39.36288,3.20975,"Entire townhouse","Entire home/apt",4,3,4,"$89.00",6,1125,29,89,89
"1777","mallorca","2020-09-19",6908329,"Santa Margalida",39.73122,3.23497,"Entire house","Entire home/apt",6,3,5,"$95.00",6,1125,10,85.25,1705
