"","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"1451","malaga","2020-06-30",18129417,"Centro",36.72387,-4.4297,"Apartment","Entire home/apt",10,3,6,"$50.00",2,1124,0,50,1500
"1452","malaga","2020-06-30",18130468,"Centro",36.72959,-4.4188,"Apartment","Entire home/apt",6,3,4,"$70.00",1,1125,0,120.733333333333,3622
"1453","malaga","2020-06-30",18132522,"Este",36.72302,-4.37908,"House","Entire home/apt",4,2,3,"$80.00",4,60,19,94.5454545454545,1040
"1454","malaga","2020-06-30",18136730,"Este",36.7201,-4.34951,"Apartment","Entire home/apt",5,2,3,"$69.00",2,59,25,100.6,503
"1455","malaga","2020-06-30",18137227,"Centro",36.72448,-4.42391,"Apartment","Entire home/apt",6,3,3,"$70.00",3,31,28,60,120
"1456","malaga","2020-06-30",18142622,"Centro",36.72404,-4.41658,"Apartment","Entire home/apt",3,1,2,"$47.00",1,1125,2,36.2142857142857,1014
"1457","malaga","2020-06-30",18150230,"Centro",36.71781,-4.41215,"Loft","Entire home/apt",2,1,1,"$59.00",3,7,11,63.2105263157895,1201
"1458","malaga","2020-06-30",18151596,"Carretera de Cadiz",36.70269,-4.43741,"Apartment","Entire home/apt",4,1,1,"$80.00",5,30,0,80,2400
"1459","malaga","2020-06-30",18156753,"Bailen-Miraflores",36.72588,-4.43547,"Apartment","Entire home/apt",4,2,3,"$69.00",2,1124,27,45,135
"1460","malaga","2020-06-30",18156768,"Centro",36.71931,-4.4248,"Apartment","Entire home/apt",2,1,1,"$39.00",2,1125,16,51.6428571428571,723
"1461","malaga","2020-06-30",18158813,"Centro",36.7131,-4.42758,"Apartment","Entire home/apt",6,3,4,"$105.00",3,1124,26,88.75,355
"1462","malaga","2020-06-30",18168552,"Centro",36.71917,-4.42568,"Apartment","Entire home/apt",4,1,2,"$100.00",2,1125,29,100,100
"1463","malaga","2020-06-30",18172717,"Centro",36.72863,-4.41611,"Apartment","Entire home/apt",5,3,4,"$54.00",3,90,27,53.3333333333333,160
"1464","malaga","2020-06-30",18174292,"Centro",36.72723,-4.42171,"Apartment","Entire home/apt",4,0,2,"$37.00",4,180,29,49,49
"1465","malaga","2020-06-30",18182791,"Centro",36.72953,-4.42137,"Apartment","Entire home/apt",4,2,2,"$50.00",2,30,22,72.25,578
"1466","malaga","2020-06-30",18190368,"Churriana",36.66683,-4.46174,"Villa","Entire home/apt",12,6,9,"$400.00",3,1125,23,392.857142857143,2750
"1467","malaga","2020-06-30",18203727,"Centro",36.72343,-4.4289,"Apartment","Entire home/apt",2,0,1,"$40.00",3,1125,26,40,160
"1468","malaga","2020-06-30",18219079,"Centro",36.71998,-4.42307,"Apartment","Entire home/apt",2,0,1,"$49.00",3,99,4,39.2692307692308,1021
"1469","malaga","2020-06-30",18239882,"Centro",36.71701,-4.42062,"Apartment","Entire home/apt",8,3,3,"$169.00",1,1125,23,214.285714285714,1500
"1470","malaga","2020-06-30",18244961,"Centro",36.73094,-4.42056,"House","Entire home/apt",10,6,7,"$290.00",4,1125,25,76,380
"1471","malaga","2020-06-30",18261643,"Este",36.72267,-4.35833,"Guesthouse","Entire home/apt",4,2,3,"$40.00",5,60,15,91.3333333333333,1370
"1472","malaga","2020-06-30",18269926,"Centro",36.72325,-4.42117,"Loft","Entire home/apt",4,1,1,"$43.00",2,30,0,50.2,1506
"1473","malaga","2020-06-30",18281785,"Centro",36.72875,-4.41178,"Apartment","Entire home/apt",2,1,2,"$50.00",1,1125,0,61.1333333333333,1834
"1474","malaga","2020-06-30",18281786,"Centro",36.72863,-4.41345,"Apartment","Entire home/apt",2,1,1,"$45.00",1,1125,0,77.4666666666667,2324
"1475","malaga","2020-06-30",18281787,"Centro",36.72732,-4.41305,"Apartment","Entire home/apt",2,1,1,"$40.00",1,1125,30,NA,0
"1476","malaga","2020-06-30",18281798,"Centro",36.71906,-4.41099,"Apartment","Entire home/apt",2,0,1,"$50.00",1,1125,23,73,511
"1477","malaga","2020-06-30",18281799,"Este",36.72549,-4.38026,"Apartment","Entire home/apt",2,1,3,"$110.00",1,1125,18,231.083333333333,2773
"1478","malaga","2020-06-30",18281800,"Centro",36.72456,-4.41899,"Apartment","Entire home/apt",4,1,2,"$50.00",1,1125,30,NA,0
"1479","malaga","2020-06-30",18281801,"Centro",36.71947,-4.41144,"Apartment","Entire home/apt",2,1,1,"$50.00",1,1125,30,NA,0
"1480","malaga","2020-06-30",18281802,"Centro",36.72733,-4.41206,"Apartment","Entire home/apt",2,1,1,"$50.00",1,1125,30,NA,0
"1481","malaga","2020-06-30",18281806,"Centro",36.71804,-4.41271,"Apartment","Entire home/apt",2,1,1,"$65.00",1,1125,21,83,747
"1482","malaga","2020-06-30",18286107,"Centro",36.72549,-4.42018,"Apartment","Entire home/apt",2,1,1,"$74.00",1,1125,29,122,122
"1483","malaga","2020-06-30",18286108,"Centro",36.72522,-4.42071,"Apartment","Entire home/apt",2,0,1,"$86.00",1,1125,29,109,109
"1484","malaga","2020-06-30",18286111,"Centro",36.71878,-4.42388,"Apartment","Entire home/apt",4,2,3,"$110.00",1,1125,29,135,135
"1485","malaga","2020-06-30",18286112,"Centro",36.71994,-4.42547,"Apartment","Entire home/apt",4,2,2,"$183.00",1,1125,19,299.454545454545,3294
"1486","malaga","2020-06-30",18286114,"Centro",36.72052,-4.42378,"Apartment","Entire home/apt",4,2,2,"$110.00",1,1125,22,135,1080
"1487","malaga","2020-06-30",18286117,"Centro",36.7199,-4.42483,"Apartment","Entire home/apt",6,3,3,"$220.00",1,1125,21,299,2691
"1488","malaga","2020-06-30",18286118,"Centro",36.71017,-4.42767,"Apartment","Entire home/apt",4,2,3,"$98.00",1,1125,0,146.166666666667,4385
"1489","malaga","2020-06-30",18286120,"Centro",36.71796,-4.42439,"Apartment","Entire home/apt",2,1,1,"$110.00",1,1125,29,135,135
"1490","malaga","2020-06-30",18286121,"Centro",36.71847,-4.42187,"Apartment","Entire home/apt",3,1,2,"$110.00",1,1125,0,158.2,4746
"1491","malaga","2020-06-30",18286122,"Centro",36.71596,-4.42377,"Apartment","Entire home/apt",4,2,3,"$110.00",1,1125,14,157.5,2520
"1492","malaga","2020-06-30",18286124,"Centro",36.7202,-4.42068,"Apartment","Entire home/apt",4,2,0,"$135.00",1,1125,8,181.909090909091,4002
"1493","malaga","2020-06-30",18286125,"Centro",36.71989,-4.40947,"Apartment","Entire home/apt",6,3,3,"$135.00",1,1125,29,183,183
"1494","malaga","2020-06-30",18286127,"Centro",36.7171,-4.42604,"Apartment","Entire home/apt",4,2,3,"$135.00",1,1125,5,180.08,4502
"1495","malaga","2020-06-30",18286129,"Centro",36.7199,-4.42472,"Apartment","Entire home/apt",4,2,3,"$110.00",1,1125,0,157.2,4716
"1496","malaga","2020-06-30",18286130,"Centro",36.72613,-4.41882,"Apartment","Entire home/apt",4,2,3,"$110.00",1,1125,16,179.571428571429,2514
"1497","malaga","2020-06-30",18286131,"Centro",36.71739,-4.41211,"Apartment","Entire home/apt",6,3,3,"$244.00",1,1125,29,303,303
"1498","malaga","2020-06-30",18286132,"Centro",36.71941,-4.42442,"Apartment","Entire home/apt",2,1,1,"$98.00",1,1125,8,144.863636363636,3187
"1499","malaga","2020-06-30",18286134,"Centro",36.7226,-4.41582,"Apartment","Entire home/apt",4,2,2,"$135.00",1,1125,14,181.5,2904
"1500","malaga","2020-06-30",18286136,"Centro",36.71928,-4.42444,"Apartment","Entire home/apt",2,1,1,"$86.00",1,1125,29,109,109
"1501","malaga","2020-06-30",18286138,"Centro",36.72549,-4.42018,"Apartment","Entire home/apt",4,2,2,"$98.00",1,1125,29,121,121
"1502","malaga","2020-06-30",18286143,"Centro",36.72444,-4.42169,"Apartment","Entire home/apt",2,1,1,"$98.00",1,1125,29,121,121
"1503","malaga","2020-06-30",18286145,"Centro",36.71429,-4.42484,"Apartment","Entire home/apt",4,2,2,"$110.00",1,1125,29,135,135
"1504","malaga","2020-06-30",18286146,"Centro",36.71744,-4.41119,"Apartment","Entire home/apt",2,1,1,"$110.00",1,1125,23,154.571428571429,1082
"1505","malaga","2020-06-30",18286149,"Centro",36.72549,-4.42018,"Apartment","Entire home/apt",4,2,2,"$98.00",1,1125,29,122,122
"1506","malaga","2020-06-30",18286151,"Centro",36.7194,-4.40858,"Apartment","Entire home/apt",4,1,2,"$74.00",1,1125,29,98,98
"1507","malaga","2020-06-30",18286152,"Centro",36.71911,-4.41849,"Apartment","Entire home/apt",4,2,2,"$244.00",1,1125,21,359.222222222222,3233
"1508","malaga","2020-06-30",18286153,"Centro",36.72173,-4.42186,"Apartment","Entire home/apt",2,1,1,"$98.00",1,1125,29,122,122
"1509","malaga","2020-06-30",18286155,"Centro",36.71914,-4.42364,"Apartment","Entire home/apt",4,2,2,"$171.00",1,1125,29,194,194
"1510","malaga","2020-06-30",18286156,"Centro",36.72115,-4.42571,"Apartment","Entire home/apt",6,3,3,"$135.00",1,1125,25,178.2,891
"1511","malaga","2020-06-30",18286157,"Centro",36.72219,-4.42418,"Apartment","Entire home/apt",6,3,5,"$135.00",1,1125,24,179,1074
"1512","malaga","2020-06-30",18288006,"Carretera de Cadiz",36.69501,-4.44118,"Condominium","Entire home/apt",8,4,5,"$150.00",2,1125,29,150,150
"1513","malaga","2020-06-30",18305261,"Este",36.72107,-4.3744,"Apartment","Entire home/apt",4,1,1,"$60.00",2,30,29,193,193
"1514","malaga","2020-06-30",18308245,"Centro",36.72587,-4.42079,"House","Private room",2,1,1,"$25.00",2,1125,14,20.125,322
"1515","malaga","2020-06-30",18319778,"Este",36.72576,-4.40203,"Villa","Entire home/apt",10,4,10,"$1,200.00",7,1125,29,1200,1200
"1516","malaga","2020-06-30",18326351,"Centro",36.71972,-4.42373,"Apartment","Entire home/apt",4,2,2,"$48.00",3,1125,28,64,128
"1517","malaga","2020-06-30",18327434,"Centro",36.71857,-4.42404,"Apartment","Entire home/apt",4,1,2,"$80.00",1,1125,30,NA,0
"1518","malaga","2020-06-30",18341602,"Centro",36.72518,-4.41502,"Apartment","Entire home/apt",4,1,2,"$39.00",1,1125,6,57.625,1383
"1519","malaga","2020-06-30",18343746,"Carretera de Cadiz",36.68371,-4.45084,"Apartment","Entire home/apt",4,2,3,"$55.00",2,1125,14,90.75,1452
"1520","malaga","2020-06-30",18354637,"Centro",36.73148,-4.41532,"Apartment","Entire home/apt",5,3,3,"$65.00",1,112,20,82,820
"1521","malaga","2020-06-30",18358736,"Cruz De Humilladero",36.71643,-4.43174,"Apartment","Entire home/apt",4,2,3,"$69.00",2,1125,29,79,79
"1522","malaga","2020-06-30",18365736,"Centro",36.72284,-4.42398,"Apartment","Entire home/apt",4,2,2,"$39.00",2,1125,0,39,1170
"1523","malaga","2020-06-30",18366734,"Centro",36.72467,-4.42507,"Apartment","Entire home/apt",3,1,1,"$39.00",2,1125,30,NA,0
"1524","malaga","2020-06-30",18369830,"Centro",36.72677,-4.41933,"Apartment","Entire home/apt",5,1,3,"$55.00",1,1125,4,44.4230769230769,1155
"1525","malaga","2020-06-30",18371363,"Carretera de Cadiz",36.70791,-4.43609,"Apartment","Entire home/apt",9,5,6,"$110.00",1,7,0,114,3420
"1526","malaga","2020-06-30",18371702,"Carretera de Cadiz",36.70162,-4.44093,"Apartment","Private room",2,1,1,"$25.00",1,15,0,30,900
"1527","malaga","2020-06-30",18384189,"Centro",36.71732,-4.41129,"Apartment","Entire home/apt",2,1,1,"$69.00",2,1124,13,73,1241
"1528","malaga","2020-06-30",18385588,"Este",36.72202,-4.37954,"Apartment","Entire home/apt",4,1,2,"$35.00",2,1125,0,44.0666666666667,1322
"1529","malaga","2020-06-30",18395686,"Carretera de Cadiz",36.69127,-4.45463,"Loft","Entire home/apt",5,0,2,"$30.00",1,1125,5,40.48,1012
"1530","malaga","2020-06-30",18418461,"Este",36.73448,-4.38052,"Apartment","Entire home/apt",3,2,2,"$70.00",2,1125,30,NA,0
"1531","malaga","2020-06-30",18424014,"Centro",36.72338,-4.42381,"House","Entire home/apt",4,2,3,"$85.00",2,60,8,80,1760
"1532","malaga","2020-06-30",18431421,"Centro",36.72541,-4.42788,"Apartment","Entire home/apt",2,1,1,"$60.00",2,90,0,49.3333333333333,1480
"1533","malaga","2020-06-30",18435919,"Centro",36.72137,-4.41976,"Apartment","Entire home/apt",4,2,3,"$52.00",2,1125,6,67.5,1620
"1534","malaga","2020-06-30",18438004,"Centro",36.72094,-4.42389,"Apartment","Entire home/apt",9,4,7,"$109.00",1,1000,11,142.210526315789,2702
"1535","malaga","2020-06-30",18445702,"Este",36.71794,-4.35377,"Apartment","Entire home/apt",3,1,2,"$62.00",1,1125,10,64.4,1288
"1536","malaga","2020-06-30",18445753,"Carretera de Cadiz",36.69107,-4.45052,"Apartment","Private room",2,1,1,"$45.00",1,1125,30,NA,0
"1537","malaga","2020-06-30",18446186,"Bailen-Miraflores",36.72576,-4.43385,"Apartment","Private room",1,1,1,"$15.00",2,1125,16,15.6428571428571,219
"1538","malaga","2020-06-30",18447026,"Este",36.72128,-4.3736,"Apartment","Entire home/apt",4,1,1,"$60.00",1,1125,30,NA,0
"1539","malaga","2020-06-30",18447178,"Este",36.72273,-4.37836,"Apartment","Entire home/apt",4,1,3,"$65.00",3,1125,30,NA,0
"1540","malaga","2020-06-30",18448147,"Churriana",36.66187,-4.4963,"House","Entire home/apt",6,3,4,"$450.00",20,90,0,357.466666666667,10724
"1541","malaga","2020-06-30",18454456,"Centro",36.72319,-4.4164,"Apartment","Entire home/apt",6,2,1,"$70.00",2,1124,21,86.8888888888889,782
"1542","malaga","2020-06-30",18476821,"Carretera de Cadiz",36.69101,-4.45204,"Apartment","Private room",2,1,1,"$45.00",1,1125,29,45,45
"1543","malaga","2020-06-30",18484028,"Teatinos-Universidad",36.72006,-4.4815,"Condominium","Entire home/apt",4,3,3,"$80.00",7,1125,29,80,80
"1544","malaga","2020-06-30",18485124,"Centro",36.72054,-4.42253,"Apartment","Entire home/apt",6,3,5,"$125.00",4,30,29,100,100
"1545","malaga","2020-06-30",18494164,"Centro",36.72519,-4.42278,"Apartment","Entire home/apt",6,2,3,"$59.00",2,1124,29,75,75
"1546","malaga","2020-06-30",18512287,"Centro",36.72319,-4.4164,"Apartment","Entire home/apt",5,2,1,"$70.00",2,1124,27,85,255
"1547","malaga","2020-06-30",18512367,"Este",36.72393,-4.36929,"Apartment","Entire home/apt",12,4,8,"$162.00",2,1125,29,162,162
"1548","malaga","2020-06-30",18513808,"Este",36.72107,-4.3744,"Apartment","Entire home/apt",4,1,1,"$60.00",2,20,16,188.928571428571,2645
"1549","malaga","2020-06-30",18529279,"Churriana",36.64954,-4.50755,"Apartment","Entire home/apt",6,2,4,"$147.00",7,1125,29,147,147
"1550","malaga","2020-06-30",18536661,"Centro",36.72598,-4.41976,"Apartment","Entire home/apt",4,1,1,"$60.00",2,1124,21,85.2222222222222,767
"1551","malaga","2020-06-30",18540067,"Centro",36.7186,-4.42057,"Camper/RV","Entire home/apt",2,1,1,"$97.00",1,1125,29,97,97
"1552","malaga","2020-06-30",18554943,"Centro",36.71554,-4.42292,"Apartment","Entire home/apt",8,3,4,"$60.00",2,90,13,72.5294117647059,1233
"1553","malaga","2020-06-30",18572214,"Centro",36.7206,-4.40826,"Apartment","Entire home/apt",6,3,6,"$204.00",2,1125,25,195,975
"1554","malaga","2020-06-30",18572405,"Centro",36.72193,-4.42167,"Apartment","Entire home/apt",4,1,1,"$60.00",2,1124,25,64.6,323
"1555","malaga","2020-06-30",18572739,"Centro",36.72248,-4.42007,"Apartment","Entire home/apt",4,1,1,"$60.00",2,1124,24,66.5,399
"1556","malaga","2020-06-30",18573017,"Este",36.71947,-4.35509,"House","Entire home/apt",8,3,4,"$140.00",4,1125,18,258.333333333333,3100
"1557","malaga","2020-06-30",18573085,"Carretera de Cadiz",36.7002,-4.44442,"Condominium","Entire home/apt",6,3,5,"$100.00",6,1125,26,100,400
"1558","malaga","2020-06-30",18574540,"Centro",36.71973,-4.42122,"Apartment","Entire home/apt",6,2,3,"$140.00",1,1125,24,183,1098
"1559","malaga","2020-06-30",18584292,"Centro",36.72272,-4.4279,"Apartment","Entire home/apt",4,1,1,"$30.00",2,1125,15,28.4666666666667,427
"1560","malaga","2020-06-30",18589156,"Centro",36.73054,-4.42059,"Apartment","Entire home/apt",4,1,2,"$35.00",2,1125,30,NA,0
"1561","malaga","2020-06-30",18589620,"Centro",36.72482,-4.4192,"Apartment","Entire home/apt",5,2,3,"$69.00",3,1124,25,69,345
"1562","malaga","2020-06-30",18594798,"Centro",36.7242,-4.42121,"Loft","Entire home/apt",4,2,4,"$99.00",2,90,30,NA,0
"1563","malaga","2020-06-30",18597734,"Centro",36.72426,-4.4207,"Apartment","Entire home/apt",5,0,3,"$40.00",1,27,30,NA,0
"1564","malaga","2020-06-30",18610293,"Carretera de Cadiz",36.69039,-4.4473,"Apartment","Private room",1,1,1,"$30.00",2,1125,0,30,900
"1565","malaga","2020-06-30",18614024,"Churriana",36.66593,-4.46249,"House","Entire home/apt",10,6,7,"$450.00",3,1125,17,465.384615384615,6050
"1566","malaga","2020-06-30",18630276,"Este",36.72648,-4.35844,"Villa","Entire home/apt",12,6,10,"$217.00",1,1125,20,445.2,4452
"1567","malaga","2020-06-30",18635006,"Centro",36.73114,-4.41378,"Loft","Private room",4,0,2,"$28.00",60,1125,29,28,28
"1568","malaga","2020-06-30",18651990,"Centro",36.72026,-4.42285,"Apartment","Entire home/apt",4,1,1,"$60.00",1,1125,26,70,280
"1569","malaga","2020-06-30",18667273,"Centro",36.72237,-4.41988,"Apartment","Entire home/apt",3,0,1,"$45.00",2,90,23,129,903
"1570","malaga","2020-06-30",18668200,"Teatinos-Universidad",36.72231,-4.47689,"Apartment","Entire home/apt",4,2,3,"$70.00",5,1125,25,70,350
"1571","malaga","2020-06-30",18668360,"Centro",36.72579,-4.4155,"Apartment","Entire home/apt",6,2,2,"$62.00",1,1125,15,53.6666666666667,805
"1572","malaga","2020-06-30",18668792,"Centro",36.73047,-4.42133,"Apartment","Entire home/apt",4,0,2,"$30.00",2,1125,30,NA,0
"1573","malaga","2020-06-30",18668960,"Centro",36.72408,-4.42571,"Apartment","Entire home/apt",4,1,2,"$59.00",3,1125,4,79.1923076923077,2059
"1574","malaga","2020-06-30",18671153,"Bailen-Miraflores",36.72564,-4.43526,"Townhouse","Entire home/apt",4,2,3,"$60.00",2,1125,29,60,60
"1575","malaga","2020-06-30",18684564,"Centro",36.73212,-4.41577,"Apartment","Entire home/apt",5,2,2,"$80.00",3,60,0,92.0666666666667,2762
"1576","malaga","2020-06-30",18685213,"Centro",36.73041,-4.41624,"Apartment","Entire home/apt",2,1,2,"$43.00",2,1125,22,80,640
"1577","malaga","2020-06-30",18694032,"Cruz De Humilladero",36.71542,-4.43133,"Apartment","Private room",1,1,0,"$19.00",2,1125,27,19,57
"1578","malaga","2020-06-30",18700747,"Centro",36.72427,-4.42544,"Apartment","Entire home/apt",4,2,2,"$79.00",1,1124,0,105.766666666667,3173
"1579","malaga","2020-06-30",18718105,"Centro",36.7262,-4.40545,"Apartment","Entire home/apt",5,3,3,"$65.00",3,30,11,75.4736842105263,1434
"1580","malaga","2020-06-30",18719428,"Churriana",36.64598,-4.50112,"House","Entire home/apt",11,5,7,"$209.00",3,1125,0,206.3,6189
"1581","malaga","2020-06-30",18751269,"Centro",36.72697,-4.42544,"Apartment","Entire home/apt",5,2,2,"$59.00",2,365,16,54.0714285714286,757
"1582","malaga","2020-06-30",18766156,"Centro",36.72678,-4.42104,"Apartment","Entire home/apt",2,1,1,"$60.00",2,1125,30,NA,0
"1583","malaga","2020-06-30",18770803,"Carretera de Cadiz",36.69298,-4.44147,"Apartment","Entire home/apt",6,3,4,"$120.00",3,1125,0,133.166666666667,3995
"1584","malaga","2020-06-30",18773860,"Este",36.72224,-4.37465,"House","Entire home/apt",4,2,3,"$130.00",5,120,21,118.333333333333,1065
"1585","malaga","2020-06-30",18800861,"Centro",36.71197,-4.42875,"Apartment","Entire home/apt",4,1,1,"$60.00",2,1124,0,67.8333333333333,2035
"1586","malaga","2020-06-30",18807555,"Bailen-Miraflores",36.72866,-4.43764,"Apartment","Entire home/apt",6,3,5,"$80.00",4,30,10,83.5,1670
"1587","malaga","2020-06-30",18808841,"Churriana",36.66454,-4.50512,"Townhouse","Private room",1,1,1,"$18.00",1,1125,20,18.4,184
"1588","malaga","2020-06-30",18826217,"Centro",36.72069,-4.41082,"Apartment","Entire home/apt",7,2,5,"$75.00",2,14,23,157.142857142857,1100
"1589","malaga","2020-06-30",18845227,"Centro",36.72463,-4.43042,"Apartment","Entire home/apt",2,0,2,"$19.00",60,1125,0,19,570
"1590","malaga","2020-06-30",18854938,"Centro",36.72676,-4.41452,"Apartment","Entire home/apt",5,2,3,"$60.00",2,1000,6,97.9166666666667,2350
"1591","malaga","2020-06-30",18861605,"Centro",36.71977,-4.42815,"Apartment","Private room",2,1,1,"$58.00",2,30,23,23.4285714285714,164
"1592","malaga","2020-06-30",18861830,"Centro",36.72002,-4.42211,"Serviced apartment","Entire home/apt",3,1,2,"$100.00",1,1125,1,100,2900
"1593","malaga","2020-06-30",18870580,"Centro",36.72456,-4.42923,"Apartment","Entire home/apt",2,1,0,"$42.00",3,1125,9,42.2380952380952,887
"1594","malaga","2020-06-30",18892131,"Centro",36.72557,-4.41886,"Apartment","Entire home/apt",4,1,2,"$52.00",2,60,30,NA,0
"1595","malaga","2020-06-30",18920335,"Centro",36.7194,-4.42245,"Apartment","Entire home/apt",4,1,2,"$100.00",2,1125,29,73,73
"1596","malaga","2020-06-30",18921066,"Centro",36.72598,-4.41976,"Apartment","Entire home/apt",3,0,1,"$60.00",2,1124,7,79.8260869565217,1836
"1597","malaga","2020-06-30",18924874,"Centro",36.71702,-4.4257,"Serviced apartment","Entire home/apt",3,1,1,"$60.00",1,365,25,60,300
"1598","malaga","2020-06-30",18927246,"Centro",36.72554,-4.41787,"Apartment","Entire home/apt",6,3,4,"$115.00",2,1125,0,137.3,4119
"1599","malaga","2020-06-30",18929219,"Bailen-Miraflores",36.72158,-4.43349,"Apartment","Entire home/apt",4,1,2,"$58.00",3,360,29,50,50
"1600","malaga","2020-06-30",18939588,"Carretera de Cadiz",36.69373,-4.45664,"Apartment","Private room",2,1,1,"$31.00",3,45,29,22,22
"1601","malaga","2020-06-30",18940791,"Cruz De Humilladero",36.71391,-4.4314,"Apartment","Entire home/apt",2,1,1,"$50.00",1,1125,0,61.6666666666667,1850
"1602","malaga","2020-06-30",18941486,"Centro",36.71777,-4.42571,"Serviced apartment","Entire home/apt",3,1,2,"$60.00",1,365,28,55,110
"1603","malaga","2020-06-30",18941507,"Centro",36.71656,-4.42419,"Serviced apartment","Entire home/apt",4,1,1,"$69.00",1,365,22,60,480
"1604","malaga","2020-06-30",18941739,"Centro",36.71791,-4.42433,"Serviced apartment","Entire home/apt",4,1,2,"$69.00",1,365,19,55,605
"1605","malaga","2020-06-30",18941747,"Centro",36.71813,-4.42422,"Serviced apartment","Entire home/apt",4,1,1,"$69.00",1,365,26,60,240
"1606","malaga","2020-06-30",18941776,"Centro",36.7181,-4.42416,"Serviced apartment","Entire home/apt",4,1,2,"$69.00",1,365,29,60,60
"1607","malaga","2020-06-30",18941782,"Centro",36.71794,-4.42361,"Serviced apartment","Entire home/apt",3,1,2,"$69.00",1,365,12,60,1080
"1608","malaga","2020-06-30",18941925,"Centro",36.71634,-4.42497,"Serviced apartment","Entire home/apt",3,1,1,"$69.00",1,365,28,80,160
"1609","malaga","2020-06-30",18941945,"Centro",36.71856,-4.42558,"Serviced apartment","Entire home/apt",3,1,2,"$60.00",1,365,28,53,106
"1610","malaga","2020-06-30",18942009,"Centro",36.71697,-4.4241,"Serviced apartment","Entire home/apt",2,1,1,"$45.00",1,365,10,53,1060
"1611","malaga","2020-06-30",18942033,"Centro",36.72959,-4.41554,"Apartment","Entire home/apt",2,1,1,"$55.00",2,1125,0,55,1650
"1612","malaga","2020-06-30",18942350,"Centro",36.71629,-4.42354,"Serviced apartment","Entire home/apt",3,1,1,"$80.00",1,365,11,90,1710
"1613","malaga","2020-06-30",18942507,"Centro",36.71784,-4.42501,"Apartment","Entire home/apt",4,1,2,"$80.00",1,365,11,80,1520
"1614","malaga","2020-06-30",18944727,"Carretera de Cadiz",36.69235,-4.44251,"Apartment","Entire home/apt",3,1,1,"$60.00",3,150,23,87.1428571428571,610
"1615","malaga","2020-06-30",18954287,"Este",36.72216,-4.38741,"Apartment","Entire home/apt",5,2,3,"$90.00",1,1000,30,NA,0
"1616","malaga","2020-06-30",18954472,"Centro",36.71949,-4.42006,"Apartment","Entire home/apt",4,2,2,"$95.00",2,500,19,101.363636363636,1115
"1617","malaga","2020-06-30",18957770,"Carretera de Cadiz",36.69822,-4.4373,"Apartment","Entire home/apt",6,2,3,"$95.00",3,90,6,125.208333333333,3005
"1618","malaga","2020-06-30",18968212,"Centro",36.71924,-4.40721,"Apartment","Entire home/apt",10,4,6,"$100.00",5,30,6,187.916666666667,4510
"1619","malaga","2020-06-30",18974700,"Centro",36.7175,-4.41073,"Apartment","Entire home/apt",6,2,3,"$120.00",2,1125,20,211,2110
"1620","malaga","2020-06-30",18984779,"Este",36.72331,-4.39387,"Apartment","Entire home/apt",5,2,3,"$80.00",2,1125,16,120,1680
"1621","malaga","2020-06-30",18989210,"Bailen-Miraflores",36.72443,-4.43347,"Apartment","Private room",2,1,1,"$20.00",2,31,30,NA,0
"1622","malaga","2020-06-30",19011874,"Bailen-Miraflores",36.7245,-4.43208,"Apartment","Private room",1,1,1,"$19.00",2,31,30,NA,0
"1623","malaga","2020-06-30",19014192,"Centro",36.72157,-4.42425,"Apartment","Entire home/apt",3,1,1,"$59.00",2,1125,2,59.9285714285714,1678
"1624","malaga","2020-06-30",19014880,"Centro",36.72366,-4.42217,"Apartment","Entire home/apt",2,1,1,"$40.00",300,400,26,62.5,250
"1625","malaga","2020-06-30",19016443,"Centro",36.72158,-4.42088,"Serviced apartment","Entire home/apt",4,1,2,"$100.00",1,1125,0,100,3000
"1626","malaga","2020-06-30",19024635,"Teatinos-Universidad",36.72189,-4.47882,"Condominium","Entire home/apt",5,3,4,"$69.00",2,91,30,NA,0
"1627","malaga","2020-06-30",19026588,"Centro",36.72126,-4.42221,"Apartment","Entire home/apt",3,1,2,"$100.00",1,1125,1,100,2900
"1628","malaga","2020-06-30",19029222,"Cruz De Humilladero",36.71296,-4.43019,"Apartment","Entire home/apt",5,2,4,"$521.00",1,1125,28,92,184
"1629","malaga","2020-06-30",19043802,"Centro",36.72462,-4.41931,"Apartment","Entire home/apt",4,2,3,"$199.00",1,1125,4,78.1538461538462,2032
"1630","malaga","2020-06-30",19046557,"Centro",36.72154,-4.42065,"Serviced apartment","Entire home/apt",5,1,3,"$100.00",1,1125,0,100,3000
"1631","malaga","2020-06-30",19061175,"Centro",36.72706,-4.42029,"Apartment","Entire home/apt",8,3,5,"$90.00",2,1124,16,75,1050
"1632","malaga","2020-06-30",19061178,"Carretera de Cadiz",36.68667,-4.44955,"Apartment","Entire home/apt",4,3,3,"$120.00",6,1125,27,120,360
"1633","malaga","2020-06-30",19063088,"Teatinos-Universidad",36.7112,-4.46382,"Apartment","Entire home/apt",6,3,5,"$59.00",2,91,29,59,59
"1634","malaga","2020-06-30",19066301,"Centro",36.72725,-4.41914,"Apartment","Entire home/apt",4,1,2,"$50.00",2,1124,0,52.6666666666667,1580
"1635","malaga","2020-06-30",19067673,"Este",36.72572,-4.37357,"Guesthouse","Entire home/apt",6,2,4,"$126.00",2,60,29,170,170
