"","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"757","sevilla","2020-06-29",6632124,"Tiro de Línea, Santa Genoveva",37.36846,-5.97561,"Apartment","Entire home/apt",6,3,5,"$64.00",2,1124,30,NA,0
"758","sevilla","2020-06-29",6633711,"Prado, Parque María Luisa",37.37899,-5.98519,"Apartment","Entire home/apt",12,5,10,"$600.00",2,1124,4,188.230769230769,4894
"759","sevilla","2020-06-29",6660332,"Arenal",37.38645,-5.99671,"Apartment","Entire home/apt",2,0,1,"$55.00",2,1125,28,45,90
"760","sevilla","2020-06-29",6671489,"Feria",37.39776,-5.99239,"Apartment","Entire home/apt",6,2,3,"$103.00",3,1125,30,NA,0
"761","sevilla","2020-06-29",6682427,"San Lorenzo",37.39915,-5.9955,"Apartment","Entire home/apt",4,1,1,"$89.00",1,365,0,78.3333333333333,2350
"762","sevilla","2020-06-29",6687710,"Arenal",37.38928,-5.99795,"Apartment","Entire home/apt",4,2,2,"$96.00",1,365,20,96,960
"763","sevilla","2020-06-29",6700358,"an Roque",37.39138,-5.9838,"Apartment","Entire home/apt",4,2,3,"$115.00",2,15,22,110.625,885
"764","sevilla","2020-06-29",6743737,"San Gil",37.40079,-5.9907,"Apartment","Entire home/apt",3,1,2,"$50.00",2,15,29,45,45
"765","sevilla","2020-06-29",6748342,"Los Remedios",37.37499,-5.99683,"Apartment","Private room",2,1,1,"$20.00",150,1125,30,NA,0
"766","sevilla","2020-06-29",6776175,"San Vicente",37.39495,-6.0001,"Apartment","Entire home/apt",4,1,1,"$50.00",1,112,17,37.9230769230769,493
"767","sevilla","2020-06-29",6781368,"San Vicente",37.39494,-6.00007,"Apartment","Entire home/apt",5,1,1,"$55.00",1,1124,1,41.3793103448276,1200
"768","sevilla","2020-06-29",6781544,"Encarnación, Regina",37.39306,-5.9986,"Apartment","Entire home/apt",4,2,3,"$78.00",2,30,30,NA,0
"769","sevilla","2020-06-29",6783377,"Feria",37.39671,-5.99242,"Apartment","Entire home/apt",4,2,3,"$300.00",2,1125,23,134.714285714286,943
"770","sevilla","2020-06-29",6849928,"San Bartolomé",37.38746,-5.98719,"Apartment","Entire home/apt",3,2,2,"$84.00",1,1125,30,NA,0
"771","sevilla","2020-06-29",6937664,"Arenal",37.38435,-5.99488,"Apartment","Entire home/apt",4,1,2,"$69.00",2,1125,14,39.6875,635
"772","sevilla","2020-06-29",6938794,"San Vicente",37.39327,-5.99989,"Apartment","Private room",3,1,1,"$60.00",1,3,30,NA,0
"773","sevilla","2020-06-29",6962284,"San Bartolomé",37.38785,-5.98842,"Apartment","Entire home/apt",4,1,2,"$130.00",2,1124,16,69.9285714285714,979
"774","sevilla","2020-06-29",6964054,"San Vicente",37.39658,-5.99964,"Hostel","Private room",2,11,0,"$28.00",1,1125,30,NA,0
"775","sevilla","2020-06-29",7008478,"Alfalfa",37.3915,-5.99379,"Loft","Entire home/apt",4,0,2,"$80.00",2,31,11,40,760
"776","sevilla","2020-06-29",7009267,"Alfalfa",37.3915,-5.99379,"Apartment","Entire home/apt",4,1,2,"$80.00",2,31,22,40,320
"777","sevilla","2020-06-29",7061325,"Doctor Barraquer, G. Renfe, Policlínico",37.40523,-5.98979,"Apartment","Entire home/apt",2,0,2,"$45.00",1,1125,30,NA,0
"778","sevilla","2020-06-29",7068050,"San Bernardo",37.38222,-5.98234,"Apartment","Private room",2,1,2,"$28.00",1,1125,28,38,76
"779","sevilla","2020-06-29",7091177,"Encarnación, Regina",37.39319,-5.99276,"Apartment","Entire home/apt",3,1,1,"$45.00",2,12,29,39,39
"780","sevilla","2020-06-29",7110746,"Cisneo Alto, Santa María de Graccia",37.40326,-5.97156,"Apartment","Entire home/apt",6,3,4,"$80.00",365,1125,30,NA,0
"781","sevilla","2020-06-29",7117752,"Feria",37.39624,-5.99347,"House","Entire home/apt",10,5,8,"$238.00",1,365,29,190,190
"782","sevilla","2020-06-29",7121275,"Triana Casco Antiguo",37.38309,-6.0037,"Apartment","Entire home/apt",10,4,7,"$75.00",3,1124,8,60,1320
"783","sevilla","2020-06-29",7147901,"Arenal",37.38574,-5.99746,"Apartment","Entire home/apt",4,2,3,"$101.00",1,60,0,101,3030
"784","sevilla","2020-06-29",7171741,"Triana Oeste",37.38669,-6.01648,"Apartment","Private room",1,1,1,"$25.00",7,1125,30,NA,0
"785","sevilla","2020-06-29",7209013,"San Gil",37.40207,-5.98908,"Apartment","Entire home/apt",4,2,2,"$56.00",2,30,28,56,112
"786","sevilla","2020-06-29",7216920,"Nervión",37.38209,-5.96958,"Apartment","Entire home/apt",3,1,2,"$55.00",2,60,0,57.6666666666667,1730
"787","sevilla","2020-06-29",7242698,"Arenal",37.38693,-5.99575,"Apartment","Entire home/apt",8,4,5,"$280.00",3,1125,30,NA,0
"788","sevilla","2020-06-29",7277253,"Feria",37.39787,-5.99307,"Townhouse","Private room",2,1,1,"$48.00",4,360,27,32.6666666666667,98
"789","sevilla","2020-06-29",7285236,"San Lorenzo",37.39944,-5.9945,"Apartment","Private room",2,1,1,"$43.00",2,30,0,43,1290
"790","sevilla","2020-06-29",7302937,"Alfalfa",37.39259,-5.99622,"Apartment","Entire home/apt",6,2,6,"$57.00",2,30,29,85,85
"791","sevilla","2020-06-29",7306688,"Arenal",37.38537,-5.9956,"Apartment","Entire home/apt",2,1,1,"$60.00",2,7,3,35.8148148148148,967
"792","sevilla","2020-06-29",7418386,"Arenal",37.38862,-5.99583,"Apartment","Entire home/apt",8,4,7,"$180.00",3,1124,30,NA,0
"793","sevilla","2020-06-29",7435192,"San Vicente",37.39722,-6.00145,"Apartment","Entire home/apt",8,3,5,"$130.00",2,90,28,130,260
"794","sevilla","2020-06-29",7486928,"Santa Cruz",37.38746,-5.99111,"Apartment","Entire home/apt",4,1,2,"$51.00",2,30,19,48.2727272727273,531
"795","sevilla","2020-06-29",7495551,"Arenal",37.38427,-5.99455,"Apartment","Entire home/apt",3,1,2,"$57.00",2,1125,0,74.5666666666667,2237
"796","sevilla","2020-06-29",7497049,"El Rocío",37.40762,-5.98144,"Apartment","Entire home/apt",7,3,4,"$59.00",2,1125,30,NA,0
"797","sevilla","2020-06-29",7508820,"Triana Oeste",37.38354,-6.00679,"Apartment","Entire home/apt",3,1,2,"$56.00",2,1125,29,56,56
"798","sevilla","2020-06-29",7528195,"Feria",37.39709,-5.99356,"Apartment","Private room",2,1,1,"$50.00",1,1125,30,NA,0
"799","sevilla","2020-06-29",7545165,"Arenal",37.38645,-5.99671,"Apartment","Entire home/apt",4,2,3,"$95.00",2,1125,27,70,210
"800","sevilla","2020-06-29",7594006,"Triana Oeste",37.38773,-6.00796,"Apartment","Entire home/apt",3,1,2,"$44.00",2,1125,29,44,44
"801","sevilla","2020-06-29",7646660,"Arenal",37.38813,-5.99838,"Apartment","Entire home/apt",6,3,5,"$125.00",3,1125,18,75,900
"802","sevilla","2020-06-29",7661143,"San Gil",37.40131,-5.99034,"Loft","Entire home/apt",2,1,1,"$50.00",3,30,30,NA,0
"803","sevilla","2020-06-29",7673023,"Feria",37.39605,-5.98999,"Apartment","Entire home/apt",2,1,1,"$48.00",1,1125,17,48,624
"804","sevilla","2020-06-29",7678203,"La Buhaira",37.38179,-5.96985,"Apartment","Entire home/apt",4,3,3,"$55.00",4,1124,0,56.3333333333333,1690
"805","sevilla","2020-06-29",7687081,"Triana Oeste",37.38904,-6.00963,"Apartment","Entire home/apt",6,2,4,"$60.00",2,1124,5,101.6,2540
"806","sevilla","2020-06-29",7687502,"San Lorenzo",37.40083,-5.99822,"Apartment","Entire home/apt",6,2,4,"$129.00",2,1125,30,NA,0
"807","sevilla","2020-06-29",7697611,"Feria",37.39964,-5.98937,"Apartment","Entire home/apt",2,1,0,"$35.00",1,365,30,NA,0
"808","sevilla","2020-06-29",7727017,"Santa Cruz",37.38456,-5.9903,"Apartment","Entire home/apt",3,1,2,"$50.00",3,1100,18,50,600
"809","sevilla","2020-06-29",7877506,"San Julián",37.39686,-5.98438,"Apartment","Entire home/apt",3,1,1,"$65.00",2,60,0,65,1950
"810","sevilla","2020-06-29",7883584,"Santa Cruz",37.38732,-5.99336,"Apartment","Entire home/apt",4,2,3,"$60.00",2,1125,0,62.4,1872
"811","sevilla","2020-06-29",7896105,"Triana Casco Antiguo",37.38421,-6.00281,"Apartment","Entire home/apt",5,2,3,"$265.00",2,15,8,50.6363636363636,1114
"812","sevilla","2020-06-29",7897182,"Encarnación, Regina",37.39324,-5.99367,"Condominium","Entire home/apt",5,2,5,"$85.00",3,1125,29,85,85
"813","sevilla","2020-06-29",7900229,"San Bartolomé",37.38568,-5.98711,"Apartment","Entire home/apt",3,1,2,"$40.00",2,59,0,55,1650
"814","sevilla","2020-06-29",7900230,"Alfalfa",37.39004,-5.98904,"Apartment","Entire home/apt",4,1,3,"$70.00",2,1125,0,51.1,1533
"815","sevilla","2020-06-29",7907884,"Arenal",37.38529,-5.99772,"Apartment","Entire home/apt",4,1,2,"$99.00",1,1125,26,37.5,150
"816","sevilla","2020-06-29",7923460,"Santa Catalina",37.39199,-5.98822,"Apartment","Entire home/apt",4,1,2,"$300.00",1,1125,11,60.2105263157895,1144
"817","sevilla","2020-06-29",7927215,"Santa Catalina",37.39208,-5.988,"Apartment","Entire home/apt",4,1,2,"$300.00",1,1125,17,60.3076923076923,784
"818","sevilla","2020-06-29",7927314,"Santa Catalina",37.39202,-5.98844,"Apartment","Entire home/apt",4,1,2,"$300.00",1,1125,16,60.1428571428571,842
"819","sevilla","2020-06-29",7968876,"San Bartolomé",37.38769,-5.98634,"Apartment","Entire home/apt",4,2,3,"$65.00",5,100,28,69,138
"820","sevilla","2020-06-29",7996658,"Santa Cruz",37.3889,-5.99277,"Apartment","Entire home/apt",4,1,3,"$85.00",2,90,30,NA,0
"821","sevilla","2020-06-29",7998877,"San Bartolomé",37.38965,-5.98543,"Loft","Entire home/apt",4,1,2,"$54.00",2,60,29,54,54
"822","sevilla","2020-06-29",8024531,"Santa Catalina",37.39107,-5.98663,"Apartment","Entire home/apt",4,2,3,"$139.00",2,1125,16,39,546
"823","sevilla","2020-06-29",8065307,"Alfalfa",37.39024,-5.99704,"Apartment","Entire home/apt",4,1,2,"$60.00",2,1125,30,NA,0
"824","sevilla","2020-06-29",8066650,"Santa Cruz",37.38783,-5.99227,"Apartment","Entire home/apt",3,1,1,"$69.00",1,1125,0,71.6666666666667,2150
"825","sevilla","2020-06-29",8066760,"Alfalfa",37.3904,-5.99295,"Apartment","Entire home/apt",2,1,1,"$75.00",3,1125,23,57.8571428571429,405
"826","sevilla","2020-06-29",8097721,"La Buhaira",37.38078,-5.97118,"Apartment","Entire home/apt",4,1,1,"$65.00",2,1125,30,NA,0
"827","sevilla","2020-06-29",8142794,"Triana Este",37.38153,-6.00704,"Apartment","Entire home/apt",6,3,4,"$150.00",3,1125,28,150,300
"828","sevilla","2020-06-29",8166931,"Arenal",37.38694,-5.9962,"Apartment","Entire home/apt",4,2,3,"$125.00",2,15,30,NA,0
"829","sevilla","2020-06-29",8196816,"El Plantinar",37.37615,-5.97536,"Apartment","Entire home/apt",6,3,4,"$135.00",2,30,27,138.333333333333,415
"830","sevilla","2020-06-29",8221775,"San Vicente",37.39786,-6.00029,"Apartment","Entire home/apt",4,2,3,"$98.00",2,14,0,98.4666666666667,2954
"831","sevilla","2020-06-29",8241882,"Santa Cruz",37.38744,-5.99299,"Loft","Entire home/apt",4,1,2,"$75.00",2,1125,29,85,85
"832","sevilla","2020-06-29",8277825,"Santa Cruz",37.38796,-5.99278,"Apartment","Entire home/apt",4,2,2,"$85.00",2,30,0,49.0666666666667,1472
"833","sevilla","2020-06-29",8312081,"Alfalfa",37.39177,-5.98884,"Apartment","Entire home/apt",6,1,2,"$48.00",2,1125,0,67.6666666666667,2030
"834","sevilla","2020-06-29",8346103,"San Bartolomé",37.38612,-5.98694,"Apartment","Entire home/apt",4,1,3,"$59.00",2,1125,30,NA,0
"835","sevilla","2020-06-29",8351452,"San José Obrero",37.39372,-5.98212,"Apartment","Entire home/apt",2,1,1,"$17.00",1,20,2,18.6071428571429,521
"836","sevilla","2020-06-29",8352449,"Feria",37.39712,-5.99309,"Apartment","Entire home/apt",4,2,2,"$75.00",2,30,30,NA,0
"837","sevilla","2020-06-29",8377029,"San Jerónimo",37.42883,-5.98191,"Apartment","Private room",2,1,0,"$16.00",1,1125,26,16,64
"838","sevilla","2020-06-29",8396687,"Arenal",37.38572,-5.99767,"Apartment","Entire home/apt",4,2,3,"$255.00",1,1125,29,85,85
"839","sevilla","2020-06-29",8400538,"Encarnación, Regina",37.3932,-5.99424,"Loft","Entire home/apt",4,1,1,"$72.00",2,1125,8,61.3181818181818,1349
"840","sevilla","2020-06-29",8400601,"an Roque",37.38933,-5.98396,"Apartment","Entire home/apt",6,1,1,"$60.00",3,180,28,75,150
"841","sevilla","2020-06-29",8404410,"Santa Cruz",37.38621,-5.9908,"Apartment","Entire home/apt",6,3,4,"$99.00",2,1125,27,99,297
"842","sevilla","2020-06-29",8405159,"Santa Cruz",37.38677,-5.99006,"Apartment","Entire home/apt",4,2,4,"$72.00",2,1125,30,NA,0
"843","sevilla","2020-06-29",8413025,"Encarnación, Regina",37.39414,-5.99406,"Apartment","Entire home/apt",2,1,1,"$405.00",1,1125,29,75,75
"844","sevilla","2020-06-29",8414213,"Museo",37.39006,-5.99849,"Apartment","Entire home/apt",6,2,3,"$949.00",7,1125,0,949,28470
"845","sevilla","2020-06-29",8414882,"San Bartolomé",37.38679,-5.98614,"Guest suite","Entire home/apt",9,4,7,"$180.00",2,1125,30,NA,0
"846","sevilla","2020-06-29",8426281,"Santa Catalina",37.39129,-5.98849,"Apartment","Entire home/apt",3,1,1,"$50.00",1,1125,30,NA,0
"847","sevilla","2020-06-29",8433932,"Feria",37.39624,-5.99204,"Apartment","Entire home/apt",7,3,5,"$125.00",3,1125,30,NA,0
"848","sevilla","2020-06-29",8451075,"Alfalfa",37.39019,-5.98965,"Apartment","Entire home/apt",8,3,6,"$98.00",2,1125,29,110,110
"849","sevilla","2020-06-29",8456940,"Alfalfa",37.39171,-5.99434,"Apartment","Entire home/apt",8,4,6,"$115.00",2,31,30,NA,0
"850","sevilla","2020-06-29",8462327,"La Florida",37.38628,-5.98509,"Apartment","Entire home/apt",4,2,3,"$80.00",2,30,18,86.6666666666667,1040
"851","sevilla","2020-06-29",8480456,"Alfalfa",37.39205,-5.9886,"Apartment","Entire home/apt",4,1,1,"$300.00",1,1125,13,60.1176470588235,1022
"852","sevilla","2020-06-29",8484988,"Feria",37.39956,-5.99176,"Apartment","Entire home/apt",2,0,2,"$35.00",3,30,30,NA,0
"853","sevilla","2020-06-29",8485357,"Museo",37.3907,-5.99843,"Apartment","Entire home/apt",4,1,2,"$89.00",2,1125,30,NA,0
"854","sevilla","2020-06-29",8500191,"San Vicente",37.39673,-5.99542,"Apartment","Entire home/apt",4,1,2,"$53.00",2,1125,29,42,42
"855","sevilla","2020-06-29",8509687,"Arenal",37.3856,-5.99557,"Apartment","Entire home/apt",6,2,3,"$206.00",1,1125,29,94,94
"856","sevilla","2020-06-29",8518115,"San Vicente",37.39649,-5.99546,"Apartment","Entire home/apt",4,1,2,"$53.00",2,1125,29,48,48
"857","sevilla","2020-06-29",8544920,"San Bernardo",37.38235,-5.98167,"Apartment","Entire home/apt",4,2,3,"$61.00",28,180,27,65.6666666666667,197
"858","sevilla","2020-06-29",8555351,"San Bartolomé",37.38717,-5.98672,"Apartment","Entire home/apt",5,2,4,"$50.00",2,120,2,59.4642857142857,1665
"859","sevilla","2020-06-29",8586727,"Encarnación, Regina",37.39344,-5.99592,"Apartment","Entire home/apt",2,1,1,"$80.00",6,1125,29,80,80
"860","sevilla","2020-06-29",8595911,"San Julián",37.39599,-5.98477,"Apartment","Entire home/apt",3,1,2,"$50.00",2,1125,0,50,1500
"861","sevilla","2020-06-29",8605561,"Santa Cruz",37.38455,-5.99241,"Apartment","Entire home/apt",6,2,6,"$285.00",2,30,28,295,590
"862","sevilla","2020-06-29",8609567,"Encarnación, Regina",37.39397,-5.99823,"House","Private room",2,1,2,"$35.00",2,1125,30,NA,0
"863","sevilla","2020-06-29",8617823,"Alfalfa",37.39227,-5.98986,"Apartment","Entire home/apt",2,1,1,"$200.00",1,1125,9,55.1428571428571,1158
"864","sevilla","2020-06-29",8617941,"Encarnación, Regina",37.39349,-5.98851,"Apartment","Entire home/apt",4,1,2,"$300.00",1,1125,16,59.2857142857143,830
"865","sevilla","2020-06-29",8618237,"Triana Este",37.38204,-6.0064,"Apartment","Private room",5,1,4,"$27.00",1,1125,30,NA,0
"866","sevilla","2020-06-29",8642590,"San Vicente",37.39657,-5.99793,"Apartment","Entire home/apt",12,4,9,"$99.00",1,28,30,NA,0
"867","sevilla","2020-06-29",8645541,"San Vicente",37.39649,-5.99546,"Apartment","Entire home/apt",4,1,2,"$53.00",2,1125,29,48,48
"868","sevilla","2020-06-29",8662286,"San Bartolomé",37.38892,-5.98691,"House","Private room",2,1,1,"$60.00",2,1125,29,60,60
"869","sevilla","2020-06-29",8669984,"Alfalfa",37.39073,-5.99044,"Apartment","Entire home/apt",3,0,0,"$45.00",61,1000,28,24,48
"870","sevilla","2020-06-29",8670800,"Arenal",37.38538,-5.99634,"Condominium","Entire home/apt",2,1,1,"$55.00",2,180,14,59.6875,955
"871","sevilla","2020-06-29",8682598,"Colores, Entreparques",37.40365,-5.91497,"Apartment","Private room",2,1,1,"$29.00",2,250,0,45.1333333333333,1354
"872","sevilla","2020-06-29",8709713,"Triana Oeste",37.38311,-6.00697,"Apartment","Private room",2,1,1,"$45.00",1,1125,29,45,45
"873","sevilla","2020-06-29",8713327,"Triana Este",37.38013,-6.00034,"Apartment","Entire home/apt",5,1,5,"$49.00",1,30,23,70,490
"874","sevilla","2020-06-29",8729508,"Triana Oeste",37.38185,-6.01308,"Apartment","Private room",2,1,1,"$25.00",1,1125,30,NA,0
"875","sevilla","2020-06-29",8740226,"Santa Cruz",37.38821,-5.99146,"Apartment","Entire home/apt",4,1,1,"$79.00",2,1125,30,NA,0
"876","sevilla","2020-06-29",8757913,"San Gil",37.40141,-5.99106,"Apartment","Entire home/apt",2,1,1,"$55.00",2,1125,15,34.6,519
"877","sevilla","2020-06-29",8794987,"Triana Oeste",37.38358,-6.00624,"Apartment","Private room",3,1,4,"$20.00",1,1125,28,20,40
"878","sevilla","2020-06-29",8805730,"Encarnación, Regina",37.39417,-5.99671,"Apartment","Entire home/apt",6,3,5,"$115.00",2,29,28,100,200
"879","sevilla","2020-06-29",8819019,"San Bartolomé",37.3874,-5.98624,"Apartment","Entire home/apt",6,2,5,"$75.00",3,59,25,57.4,287
"880","sevilla","2020-06-29",8823998,"Palmete",37.37692,-5.94147,"Apartment","Private room",2,1,2,"$40.00",1,1124,0,40,1200
"881","sevilla","2020-06-29",8830374,"Palmete",37.37699,-5.94134,"Apartment","Private room",2,1,2,"$40.00",1,1124,0,40,1200
"882","sevilla","2020-06-29",8844029,"San Bartolomé",37.38841,-5.98497,"Apartment","Entire home/apt",3,2,3,"$84.00",1,1125,30,NA,0
"883","sevilla","2020-06-29",8855366,"San Bartolomé",37.38842,-5.98507,"Apartment","Entire home/apt",4,2,3,"$75.00",2,1125,29,75,75
"884","sevilla","2020-06-29",8860070,"Alfalfa",37.3888,-5.99173,"Apartment","Entire home/apt",4,1,3,"$90.00",2,1125,29,90,90
"885","sevilla","2020-06-29",8892905,"Nervión",37.38708,-5.967,"Apartment","Private room",2,1,1,"$50.00",1,1125,2,50,1400
"886","sevilla","2020-06-29",8894954,"Encarnación, Regina",37.39414,-5.98845,"Apartment","Entire home/apt",4,1,2,"$300.00",1,1125,15,60.8,912
"887","sevilla","2020-06-29",8918755,"Arenal",37.3866,-5.99501,"Serviced apartment","Hotel room",6,2,4,"$190.00",1,1125,26,191,764
"888","sevilla","2020-06-29",8928117,"Feria",37.39536,-5.99057,"House","Entire home/apt",6,2,4,"$100.00",3,1125,30,NA,0
"889","sevilla","2020-06-29",8928529,"Alfalfa",37.3901,-5.99353,"Apartment","Entire home/apt",2,1,0,"$60.00",2,1125,30,NA,0
"890","sevilla","2020-06-29",8928663,"Arenal",37.38512,-5.99676,"Loft","Entire home/apt",6,2,3,"$85.00",1,31,9,56.4285714285714,1185
"891","sevilla","2020-06-29",8929713,"Santa María de Ordas, San Nicolas",37.40397,-5.97306,"Apartment","Private room",2,1,1,"$25.00",30,90,30,NA,0
"892","sevilla","2020-06-29",8933747,"Carretera de Carmona, María Auxiliadora, Fontanal",37.39913,-5.97615,"Apartment","Private room",1,1,1,"$26.00",1,30,0,27.9333333333333,838
"893","sevilla","2020-06-29",8960326,"San Bartolomé",37.38992,-5.98663,"Apartment","Entire home/apt",4,2,3,"$41.00",1,1125,29,41,41
"894","sevilla","2020-06-29",8971477,"Triana Este",37.38239,-6.0051,"Apartment","Private room",2,1,1,"$35.00",1,1125,30,NA,0
"895","sevilla","2020-06-29",8979635,"San Lorenzo",37.39846,-5.99406,"Apartment","Entire home/apt",2,1,1,"$50.00",2,1125,29,46,46
"896","sevilla","2020-06-29",8981681,"Arenal",37.38526,-5.99856,"Serviced apartment","Hotel room",6,2,3,"$180.00",1,1125,25,154.8,774
"897","sevilla","2020-06-29",8981886,"Arenal",37.38773,-5.99433,"Serviced apartment","Hotel room",6,2,3,"$234.00",1,1125,20,217.7,2177
"898","sevilla","2020-06-29",8982114,"Santa Cruz",37.38772,-5.99314,"Apartment","Entire home/apt",3,1,1,"$120.00",1,1125,26,122,488
"899","sevilla","2020-06-29",8985804,"Santa Cruz",37.38618,-5.99096,"Apartment","Entire home/apt",6,2,4,"$99.00",2,59,1,64.0344827586207,1857
"900","sevilla","2020-06-29",9019909,"Santa Cruz",37.38607,-5.99001,"Apartment","Entire home/apt",4,2,2,"$143.00",1,1124,29,155,155
"901","sevilla","2020-06-29",9023905,"Santa Cruz",37.3863,-5.98998,"Apartment","Entire home/apt",4,2,3,"$167.00",1,1124,29,155,155
"902","sevilla","2020-06-29",9036378,"Arenal",37.38522,-5.99421,"Apartment","Entire home/apt",11,5,11,"$600.00",3,1124,0,262.333333333333,7870
"903","sevilla","2020-06-29",9055034,"San Vicente",37.39452,-6.00159,"Guesthouse","Entire home/apt",3,1,2,"$45.00",1,1125,30,NA,0
"904","sevilla","2020-06-29",9059139,"Santa Cruz",37.38845,-5.99208,"Apartment","Entire home/apt",2,1,1,"$86.00",1,365,29,62,62
"905","sevilla","2020-06-29",9063320,"Alfalfa",37.38954,-5.99207,"House","Entire home/apt",5,2,4,"$150.00",1,1125,30,NA,0
"906","sevilla","2020-06-29",9120061,"El Porvenir",37.37305,-5.9825,"House","Private room",4,1,0,"$25.00",1,1125,13,30.8823529411765,525
"907","sevilla","2020-06-29",9122183,"Pio XII",37.40413,-5.97974,"House","Private room",2,1,1,"$25.00",2,30,2,25,700
"908","sevilla","2020-06-29",9122693,"El Porvenir",37.37293,-5.98293,"House","Entire home/apt",16,8,19,"$700.00",1,1125,13,700,11900
"909","sevilla","2020-06-29",9124729,"Alfalfa",37.39,-5.99277,"House","Entire home/apt",8,2,4,"$80.00",1,365,24,82.3333333333333,494
"910","sevilla","2020-06-29",9124881,"Alfalfa",37.38934,-5.99469,"Apartment","Entire home/apt",5,2,2,"$140.00",2,1124,26,75,300
"911","sevilla","2020-06-29",9161720,"San Carlos, Tartessos",37.39808,-5.9725,"House","Entire home/apt",6,3,4,"$200.00",2,7,0,200,6000
"912","sevilla","2020-06-29",9166811,"La Buhaira",37.38641,-5.97073,"Apartment","Private room",2,1,2,"$22.00",1,1125,0,22.7,681
"913","sevilla","2020-06-29",9242940,"Alfalfa",37.391,-5.98895,"Apartment","Entire home/apt",4,1,1,"$60.00",1,1125,23,31.1428571428571,218
"914","sevilla","2020-06-29",9323663,"San Bartolomé",37.38983,-5.98496,"Apartment","Entire home/apt",4,1,2,"$50.00",2,1125,29,50,50
"915","sevilla","2020-06-29",9331498,"Alfalfa",37.3921,-5.99076,"House","Private room",2,1,1,"$29.00",2,1125,30,NA,0
"916","sevilla","2020-06-29",9335840,"Cruz Roja, Capuchinos",37.40093,-5.98315,"House","Entire home/apt",8,3,3,"$42.00",1,1125,12,42,756
"917","sevilla","2020-06-29",9354132,"Alfalfa",37.39149,-5.99369,"Apartment","Entire home/apt",4,1,1,"$350.00",1,1125,0,79.6,2388
"918","sevilla","2020-06-29",9361346,"San Gil",37.40084,-5.98529,"Apartment","Entire home/apt",2,1,1,"$40.00",2,1125,29,40,40
"919","sevilla","2020-06-29",9381743,"Alfalfa",37.38884,-5.99055,"Apartment","Entire home/apt",2,1,1,"$129.00",1,365,20,114,1140
"920","sevilla","2020-06-29",9399759,"Alfalfa",37.39032,-5.9905,"Apartment","Entire home/apt",3,1,1,"$50.00",2,30,2,50,1400
"921","sevilla","2020-06-29",9441114,"Arenal",37.38509,-5.99471,"Apartment","Entire home/apt",8,3,6,"$441.00",2,1125,6,400,9600
"922","sevilla","2020-06-29",9441214,"Arenal",37.38508,-5.99468,"Apartment","Entire home/apt",6,2,4,"$666.00",2,1125,0,278.233333333333,8347
"923","sevilla","2020-06-29",9441230,"San Lorenzo",37.39758,-5.99441,"Apartment","Entire home/apt",8,4,5,"$122.00",2,10,30,NA,0
"924","sevilla","2020-06-29",9467118,"San Gil",37.4008,-5.99398,"Apartment","Entire home/apt",5,3,3,"$100.00",2,1125,22,67.75,542
"925","sevilla","2020-06-29",9488337,"Encarnación, Regina",37.39329,-5.99473,"Apartment","Entire home/apt",6,2,4,"$79.00",3,1125,27,79,237
"926","sevilla","2020-06-29",9490060,"Triana Oeste",37.3836,-6.00587,"Apartment","Entire home/apt",6,3,5,"$100.00",2,1125,30,NA,0
"927","sevilla","2020-06-29",9504172,"Palacio Congresos, Urbadiez, Entrepuentes, Jardines del Eden",37.40054,-5.94176,"Apartment","Entire home/apt",4,2,2,"$39.00",2,1125,19,47.3636363636364,521
"928","sevilla","2020-06-29",9520228,"Museo",37.38898,-6.00092,"Apartment","Entire home/apt",6,3,5,"$180.00",3,365,0,115.166666666667,3455
"929","sevilla","2020-06-29",9535157,"San Lorenzo",37.39861,-5.99416,"Apartment","Entire home/apt",6,2,3,"$350.00",2,30,0,103.6,3108
"930","sevilla","2020-06-29",9538686,"San Bartolomé",37.39123,-5.98833,"Apartment","Entire home/apt",4,1,1,"$80.00",2,1125,30,NA,0
"931","sevilla","2020-06-29",9567266,"Feria",37.39859,-5.99136,"Apartment","Entire home/apt",3,1,1,"$54.00",2,60,0,57.0666666666667,1712
"932","sevilla","2020-06-29",9571835,"La Calzada",37.39019,-5.97848,"Apartment","Private room",1,1,0,"$26.00",1,1125,1,26,754
"933","sevilla","2020-06-29",9598827,"El Tardón, El Carmen",37.37668,-6.01148,"Apartment","Entire home/apt",8,4,5,"$60.00",2,1125,23,76.4285714285714,535
"934","sevilla","2020-06-29",9600227,"Alfalfa",37.39025,-5.99343,"Apartment","Entire home/apt",3,1,2,"$50.00",2,1125,0,48.6666666666667,1460
"935","sevilla","2020-06-29",9602130,"Los Remedios",37.37678,-5.99779,"House","Private room",6,1,6,"$40.00",2,2,29,40,40
"936","sevilla","2020-06-29",9605855,"Feria",37.39526,-5.98937,"Apartment","Entire home/apt",4,1,2,"$70.00",2,30,18,57.5,690
"937","sevilla","2020-06-29",9612344,"Santa Catalina",37.3937,-5.98775,"Apartment","Entire home/apt",6,2,4,"$34.00",2,60,15,34,510
"938","sevilla","2020-06-29",9618589,"San Julián",37.39986,-5.98772,"Guest suite","Entire home/apt",2,1,1,"$52.00",2,30,30,NA,0
